,code,name,latitude_deg,longitude_deg
1490,YSC,Sherbrooke Airport,45.438599,-71.691399
1491,SHR,Sheridan County Airport,44.76919937,-106.9800034
1492,SHF,Shihezi Huayuan Airport,44.2421,85.8905
1493,SJW,Shijiazhuang Zhengding International Airport,38.280701,114.696999
1494,SHL,Shillong Airport,25.70359993,91.97869873
1495,SLV,Shimla Airport,31.0818,77.068001
1496,SHY,Shinyanga Airport,-3.6093,33.5035
1497,SHH,Shishmaref Airport,66.249604,-166.089112
1498,WDS,Shiyan Wudangshan Airport,32.592889,110.906296
1499,FSZ,Mount Fuji Shizuoka Airport,34.796043,138.187752
1500,SOW,Show Low Regional Airport,34.265049,-110.007084
1501,SHV,Shreveport Regional Airport,32.446602,-93.8256
1502,CYI,Chiayi Airport,23.46179962,120.3929977
1503,SHG,Shungnak Airport,66.88809967,-157.1620026
1504,CIT,Shymkent Airport,42.36420059,69.47889709
1505,SKT,Sialkot International Airport,32.535557,74.363892
1506,SIB,Sibiti Airport,-3.683000088,13.35000038
1507,SBW,Sibu Airport,2.2616,111.985001
1508,SXZ,Siirt Airport,37.97890091,41.8404007
1509,SYM,Pu'er Simao Airport,22.793301,100.959
1510,SIF,Simara Airport,27.159803,84.980021
1511,SIP,Simferopol International Airport,45.0522,33.975101
1512,CNL,Sindal Airport,57.503502,10.2294
1513,SIN,Singapore Changi Airport,1.35019,103.994003
1514,NOP,Sinop Airport,42.018313,35.071774
1515,SIR,Sion Airport,46.219166,7.326944
1516,YXL,Sioux Lookout Airport,50.11389923,-91.90529633
1517,SYJ,Sirjan Airport,29.5509,55.672699
1518,SIS,Sishen Airport,-27.64859962,22.9993
1519,JHS,Sisimiut Airport,66.951302,-53.729301
1520,SIT,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995
1521,KDU,Skardu Airport,35.33549881,75.53600311
1522,SKE,Skien Airport,59.18500137,9.566940308
1523,SKP,Skopje International Airport,41.961601,21.621401
1524,SZK,Skukuza Airport,-24.96089935,31.58869934
1525,SXL,Sligo Airport,54.28020096,-8.599209785
1526,MQY,Smyrna Airport,36.00899887,-86.52010345
1527,MQY,Smyrna Airport,39.30360031,-75.58390045
1528,AER,Sochi International Airport,43.449902,39.9566
1529,SOF,Sofia Airport,42.69669342,23.41143608
1530,OHS,Sohar Airport,24.38604,56.62541
1531,SGX,Songea Airport,-10.68299961,35.58300018
1532,SQH,Na San Airport,21.215301,104.032803
1533,SOD,Sorocaba Airport,-23.478001,-47.490002
1534,TVL,Lake Tahoe Airport,38.89390182,-119.9950027
1535,ZFL,Zhaosu Tianma Airport,43.1075,81.160556
1536,SOU,Southampton Airport,50.950298,-1.3568
1537,SOU,Southampton Airport,44.4939003,-81.33529663
1538,SZA,Soyo Airport,-6.141089916,12.37180042
1539,SPU,Split Airport,43.53889847,16.29800034
1540,GEG,Spokane International Airport,47.6199,-117.533997
1541,SFF,Felts Field,47.682899,-117.321925
1542,SPI,Abraham Lincoln Capital Airport,39.844101,-89.677902
1543,SGU,St George Regional Airport,37.036389,-113.510306
1544,LEQ,Land's End Airport,50.102798,-5.67056
1545,STL,St Louis Lambert International Airport,38.748697,-90.370003
1546,SHD,Shenandoah Valley Regional Airport,38.263802,-78.8964
1547,STW,Stavropol Shpakovskoye Airport,45.10919952,42.1128006
1548,SWO,Stillwater Regional Airport,36.16120148,-97.08570099
1549,NYO,Stockholm Skavsta Airport,58.788601,16.912201
1550,SCK,Stockton Metropolitan Airport,37.89419937,-121.237999
1551,YSF,Stony Rapids Airport,59.25030136,-105.8410034
1552,SYY,Stornoway Airport,58.215599,-6.33111
1553,SRN,Strahan Airport,-42.15499878,145.2920074
1554,SWT,Strezhevoy Airport,60.7094,77.660004
1555,SOY,Stronsay Airport,59.15530014,-2.641390085
1556,STR,Stuttgart Airport,48.68989944,9.221960068
1557,SYU,Warraber Island Airport,-10.20829964,142.8249969
1558,SUL,Sui Airport,28.64509964,69.17690277
1559,THS,Sukhothai Airport,17.23800087,99.81819916
1560,SKZ,Sukkur Airport,27.72200012,68.79170227
1561,ISU,Sulaymaniyah International Airport,35.5617485,45.31673813
1562,SUT,Sumbawanga Airport,-7.948889,31.610278
1563,UMY,Sumy Airport,50.85829926,34.76250076
1564,NTY,Pilanesberg International Airport,-25.333799,27.173401
1565,MCY,Sunshine Coast Airport,-26.593324,153.08319
1566,NYI,Sunyani Airport,7.36183,-2.32876
1567,STV,Surat Airport,21.1140995,72.7417984
1568,STV,Surat Airport,-27.159519,149.076919
1569,URT,Surat Thani Airport,9.132599831,99.13559723
1570,SGC,Surgut Airport,61.34370041,73.40180206
1571,SUG,Surigao Airport,9.755838326,125.4809475
1572,EVG,Sveg Airport,62.047798,14.4229
1573,ZJN,Swan River Airport,52.120602,-101.236
1574,SWS,Swansea Airport,51.6053009,-4.067830086
1575,SWS,Swansea Airport,-42.099425,148.070362
1576,SCW,Syktyvkar Airport,61.64699936,50.8451004
1577,SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035
1578,SZY,Olsztyn-Mazury Airport,53.481899,20.9377
1579,TCP,Taba International Airport,29.594496,34.775752
1580,TCX,Tabas Airport,33.6678009,56.8927002
1581,TBT,Tabatinga Airport,-4.25567,-69.935799
1582,TBF,Tabiteuea North Airport,-1.224470019,174.776001
1583,TSU,Tabiteuea South Airport,-1.474439979,175.0639954
1584,TBH,Tugdan Airport,12.31099987,122.0849991
1585,TBO,Tabora Airport,-5.07638979,32.83330154
1586,TBG,Tabubil Airport,-5.27861,141.225998
1587,TUU,Tabuk Airport,28.3654,36.6189
1588,TIW,Tacoma Narrows Airport,47.26789856,-122.5780029
1589,THZ,Tahoua Airport,14.8757,5.26536
1590,TPE,Taiwan Taoyuan International Airport,25.0777,121.233002
1591,TSA,Taipei Songshan Airport,25.06940079,121.552002
1592,TTT,Taitung Airport,22.75499916,121.1019974
1593,YTY,Yangzhou Taizhou Airport,32.5634,119.7198
1594,TKT,Tak Airport,16.89599991,99.25330353
1595,TKP,Takapoto Airport,-14.70950031,-145.2460022
1596,TKX,Takaroa Airport,-14.45580006,-145.0249939
1597,TKD,Takoradi Airport,4.89605999,-1.774760008
1598,TDK,Taldykorgan Airport,45.12255,78.442758
1599,TLK,Talakan Airport,59.876389,111.044444
1600,YYH,Taloyoak Airport,69.5467,-93.576698
1601,FKS,Fukushima Airport,37.22740173,140.4309998
1602,TML,Tamale Airport,9.557189941,-0.863214016
1603,TMC,Tambolaka Airport,-9.409224,119.242558
1604,TPA,Tampa International Airport,27.97550011,-82.53320313
1605,TMP,Tampere-Pirkkala Airport,61.414101,23.604401
1606,TMW,Tamworth Airport,-31.077898,150.845484
1607,TDG,Tandag Airport,9.072002,126.17132
1608,TGT,Tanga Airport,-5.09236,39.071201
1609,TGC,Tanjung Manis Airport,2.17784,111.202003
1610,TSM,Taos Regional Airport,36.45819855,-105.6719971
1611,TAP,Tapachula International Airport,14.79430008,-92.37000275
1612,TPJ,Taplejung Airport,27.3509,87.69525
1613,DMB,Taraz Airport,42.85359955,71.3035965
1614,TRO,Taree Airport,-31.888599,152.514008
1615,XTO,Taroom Airport,-25.80170059,149.8999939
1616,TEK,Tatitlek Airport,60.871449,-146.690297
1617,TAT,Poprad-Tatry Airport,49.073601,20.2411
1618,TUO,Taupo Airport,-38.73970032,176.0839996
1619,TRG,Tauranga Airport,-37.6719017,176.1959991
1620,TWU,Tawau Airport,4.320159912,118.1279984
1621,TBS,Tbilisi International Airport,41.6692009,44.95470047
1622,TEA,Tela Airport,15.7759,-87.4758
1623,TEX,Telluride Regional Airport,37.9538,-107.907997
1624,TEL,Telupid Airport,5.628610134,117.1259995
1625,TCZ,Tengchong Tuofeng Airport,24.938056,98.485833
1626,TCA,Tennant Creek Airport,-19.63439941,134.1829987
1627,TMJ,Termez Airport,37.287261,67.311869
1628,TEV,Teruel Airport,40.410269,-1.217366
1629,TEB,Teterboro Airport,40.85010147,-74.06079865
1630,TEI,Tezu Airport,27.94120026,96.13439941
1631,SNW,Thandwe Airport,18.46069908,94.30010223
1632,THG,Thangool Airport,-24.494863,150.577967
1633,XTG,Thargomindah Airport,-27.986368,143.812065
1634,TBI,New Bight Airport,24.3153,-75.452301
1635,YQD,The Pas Airport,53.97140121,-101.0910034
1636,TVF,Thief River Falls Regional Airport,48.06570053,-96.18499756
1637,YTH,Thompson Airport,55.80110168,-97.86419678
1638,YTH,Thompson Airport,41.80720139,-89.04810333
1639,YTH,Thompson Airport,33.49102,-95.45791
1640,YTH,Thompson Airport,41.46736,-89.94189
1641,YTH,Thompson Airport,47.7983017,-122.5299988
1642,TCR,Tuticorin Airport,8.724241,78.025803
1643,TSN,Tianjin Binhai International Airport,39.12440109,117.3460007
1644,THQ,Tianshui Maijishan Airport,34.559399,105.860001
1645,IKS,Tiksi Airport,71.6977005,128.9029999
1646,TMX,Timimoun Airport,29.237101,0.276033
1647,TIN,Tindouf Airport,27.7003994,-8.167099953
1648,TGI,Tingo Maria Airport,-9.289667,-76.005058
1649,TOD,Tioman Airport,2.81818,104.160004
1650,TIR,Tirupati Airport,13.63249969,79.54329681
1651,TIV,Tivat Airport,42.40470123,18.72330093
1652,TCG,Tacheng Airport,46.672501,83.340797
1653,TOG,Togiak Airport,59.05279922,-160.3970032
1654,TJK,Tokat Airport,40.30743027,36.36740875
1655,TKN,Tokunoshima Airport,27.836399,128.880997
1656,TOL,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078
1657,TLE,Toliara Airport,-23.3834,43.7285
1658,TNH,Tonghua Sanyuanpu Airport,42.25388889,125.7033333
1659,TGO,Tongliao Airport,43.556702,122.199997
1660,TEN,Tongren Fenghuang Airport,27.883333,109.308889
1661,TWB,Toowoomba Airport,-27.543365,151.919112
1662,WTB,Toowoomba Wellcamp Airport,-27.558332,151.793335
1663,FOE,Topeka Regional Airport,38.950901,-95.663597
1664,TRC,Torreon Airport,32.596389,-114.945833
1665,TYF,Torsby Airport,60.1576,12.9913
1666,TNZ,Tosontsengel Airport,48.73887,98.2941
1667,TTJ,Tottori Sand Dunes Conan Airport,35.530102,134.167007
1668,TOU,Touho Airport,-20.790127,165.259524
1669,TOY,Toyama Airport,36.64830017,137.1880035
1670,TOE,Tozeur Nefta International Airport,33.93970108,8.110560417
1671,TST,Trang Airport,7.50874,99.6166
1672,TDX,Trat Airport,12.2746,102.319
1673,TVC,Cherry Capital Airport,44.74140167,-85.5821991
1674,TCB,Treasure Cay Airport,26.74530029,-77.39129639
1675,TQP,Trepell Airport,-21.83499908,140.8880005
1676,TRR,China Bay Airport,8.538510323,81.18190002
1677,TSJ,Tsushima Airport,34.28490067,129.3309937
1678,TUG,Tuguegarao Airport,17.64336768,121.7331505
1679,TUL,Tulsa International Airport,36.19839859,-95.88809967
1680,TLQ,Turpan Jiaohe Airport,43.0308,89.0987
1681,UTM,Tunica Municipal Airport,34.68099976,-90.34670258
1682,TUP,Tupelo Regional Airport,34.26810074,-88.76989746
1683,TKU,Turku Airport,60.514099,22.2628
1684,THX,Turukhansk Airport,65.797203,87.935303
1685,TCL,Tuscaloosa National Airport,33.2206,-87.611397
1686,TZL,Tuzla International Airport,44.458698,18.7248
1687,TWZ,Pukaki Airport,-44.23500061,170.1179962
1688,TYR,Tyler Pounds Regional Airport,32.35409927,-95.40239716
1689,TYD,Tynda Airport,55.284199,124.778999
1690,UAH,Ua Huka Airport,-8.936228,-139.554062
1691,UTH,Udon Thani Airport,17.38640022,102.788002
1692,UFA,Ufa International Airport,54.55749893,55.87440109
1693,UGO,Uige Airport,-7.603069782,15.02779961
1694,UCT,Ukhta Airport,63.566898,53.804699
1695,ULO,Ulaangom Airport,50.066588,91.938273
1696,USN,Ulsan Airport,35.59349823,129.352005
1697,ULV,Ulyanovsk Baratayevka Airport,54.268299,48.2267
1698,UNA,Una-Comandatuba Airport,-15.354358,-38.998729
1699,UNK,Unalakleet Airport,63.88840103,-160.798996
1700,JUV,Upernavik Airport,72.790199,-56.1306
1701,URJ,Uray Airport,60.103298,64.826698
1702,UGC,Urgench Airport,41.58430099,60.64170074
1703,USK,Usinsk Airport,66.0047,57.367199
1704,UKK,Ust-Kamenogorsk Airport,50.036571,82.493477
1705,UIK,Ust-Ilimsk Airport,58.136101,102.565002
1706,UKX,Ust-Kut Airport,56.856701,105.730003
1707,UKG,Ust-Kuyga Airport,70.011002,135.645004
1708,JQA,Qaarsut Airport,70.7342,-52.696201
1709,UDJ,Uzhhorod International Airport,48.63430023,22.26339912
1710,VAA,Vaasa Airport,63.050701,21.762199
1711,BDQ,Vadodara Airport,22.336201,73.226303
1712,VLD,Valdosta Regional Airport,30.78249931,-83.27670288
1713,VLL,Valladolid Airport,41.7061,-4.85194
1714,VAN,Van Ferit Melen Airport,38.46820068,43.33229828
1715,YVR,Vancouver International Airport,49.19390106,-123.1839981
1716,VAI,Vanimo Airport,-2.6926,141.3028
1717,VRK,Varkaus Airport,62.171101,27.868601
1718,VAR,Varna Airport,43.232101,27.8251
1719,VCE,Venice Marco Polo Airport,45.505299,12.3519
1720,VNC,Venice Municipal Airport,27.07159996,-82.44029999
1721,VEL,Vernal Regional Airport,40.440899,-109.510002
1722,VRB,Vero Beach Regional Airport,27.6556,-80.417901
1723,VEY,Vestmannaeyjar Airport,63.42430115,-20.27890015
1724,VCT,Victoria Regional Airport,28.8526001,-96.91850281
1725,YYJ,Victoria International Airport,48.6469,-123.426003
1726,VCV,Southern California Logistics Airport,34.59749985,-117.3830032
1727,VIE,Vienna International Airport,48.110298,16.5697
1728,VGO,Vigo Airport,42.2318,-8.62677
1729,VRL,Vila Real Airport,41.2743,-7.72047
1730,VLP,Vila Rica Airport,-9.97944355,-51.14222336
1731,VLG,Villa Gesell Airport,-37.2354,-57.0292
1732,VME,Villa Mercedes Airport,-33.640858,-65.420074
1733,VNO,Vilnius International Airport,54.634102,25.285801
1734,VTZ,Visakhapatnam Airport,17.723506,83.227729
1735,VBY,Visby Airport,57.66279984,18.34620094
1736,VIT,Vitoria Airport,42.882801,-2.72447
1737,VGD,Vologda Airport,59.282501,39.944401
1738,VKT,Vorkuta Airport,67.488602,63.993099
1739,VRC,Virac Airport,13.5763998,124.2060013
1740,YWK,Wabush Airport,52.9219017,-66.86440277
1741,ACT,Waco Regional Airport,31.61129951,-97.23049927
1742,OKE,Okinoerabu Airport,27.425501,128.701004
1743,AIN,Wainwright Airport,70.638,-159.994995
1744,AIN,Wainwright Airport,52.796404,-110.858445
1745,WJR,Wajir Airport,1.73324,40.091599
1746,KAY,Wakaya Island Airport,-17.61700058,179.0169983
1747,ALW,Walla Walla Regional Airport,46.09489822,-118.288002
1748,WMX,Wamena Airport,-4.097324,138.952417
1749,WKA,Wanaka Airport,-44.722954,169.248419
1750,WXN,Wanzhou Wuqiao Airport,30.8017,108.433
1751,WBM,Wapenamanda Airport,-5.635293,143.892231
1752,WGC,Warangal Airport,17.9144,79.602203
1753,WMB,Warrnambool Airport,-38.29529953,142.4470062
1754,IAD,Washington Dulles International Airport,38.9445,-77.455803
1755,WAT,Waterford Airport,52.18719864,-7.086959839
1756,ALO,Waterloo Regional Airport,42.55709839,-92.40029907
1757,ART,Watertown International Airport,43.991901,-76.021698
1758,WUU,Wau Airport,7.72583,27.975
1759,WUU,Wau Airport,-7.345556,146.718611
1760,UES,Waukesha County Airport,43.04100037,-88.23709869
1761,WRZ,Weerawila Airport,6.254489899,81.23519897
1762,NRN,Weeze Airport,51.60240173,6.142169952
1763,WEF,Weifang Nanyuan Airport,36.646702,119.119003
1764,WEH,Weihai Dashuibo Airport,37.187099,122.228996
1765,WEI,Weipa Airport,-12.677493,141.922618
1766,WLG,Wellington Airport,-32.462711,148.990896
1767,EAT,Pangborn Memorial Airport,47.39889908,-120.2070007
1768,WNH,Wenshan Puzhehei Airport,23.5583,104.3255
1769,WNZ,Wenzhou Longwan International Airport,27.912201,120.851997
1770,CAE,Columbia Metropolitan Airport,33.938801,-81.119499
1771,LAF,Purdue University Airport,40.4123,-86.936897
1772,PBI,Palm Beach International Airport,26.68320084,-80.09559631
1773,WYS,Yellowstone Airport,44.68840027,-111.1179962
1774,LBA,Leeds Bradford Airport,53.865898,-1.66057
1775,GWT,Westerland Sylt Airport,54.9132,8.34047
1776,WST,Westerly State Airport,41.34960175,-71.80339813
1777,BAF,Westfield-Barnes Regional Airport,42.157799,-72.715599
1778,WSZ,Westport Airport,-41.737111,171.579033
1779,WSZ,Westport Airport,44.15840149,-73.43289948
1780,WSZ,Westport Airport,46.89690018,-124.1009979
1781,WSZ,Westport Airport,41.543201,-71.035301
1782,WSZ,Westport Airport,37.64749908,-97.3844986
1783,WHK,Whakatane Airport,-37.92060089,176.9140015
1784,WRE,Whangarei Airport,-35.769253,174.363713
1785,HPN,Westchester County Airport,41.06700134,-73.70760345
1786,WYA,Whyalla Airport,-33.05889893,137.5140076
1787,WIC,Wick Airport,58.45890045,-3.093060017
1788,YWL,Williams Lake Airport,52.18310165,-122.0540009
1789,IPT,Williamsport Regional Airport,41.2417984,-76.9210968
1790,ILG,New Castle Airport,39.67869949,-75.60649872
1791,ILM,Wilmington International Airport,34.27059937,-77.90260315
1792,WUN,Wiluna Airport,-26.62919998,120.2210007
1793,WNR,Windorah Airport,-25.41309929,142.6670074
1794,INT,Smith Reynolds Airport,36.13370132,-80.22200012
1795,WIN,Winton Airport,-22.36359978,143.0859985
1796,WOL,Shellharbour Airport,-34.5611,150.789001
1797,WWI,Woodie Woodie Airport,-21.64551,121.191184
1798,ORH,Worcester Regional Airport,42.2673,-71.875702
1799,WRL,Worland Municipal Airport,43.965698,-107.950996
1800,WUA,Wuhai Airport,39.7934,106.7993
1801,WUH,Wuhan Tianhe International Airport,30.774798,114.213723
1802,WUZ,Wuzhou Xijiang Airport,23.40316,111.09331
1803,GXH,Gannan Xiahe Airport,34.819014,102.622261
1804,XMN,Xiamen Gaoqi International Airport,24.54400063,118.1279984
1805,XFN,Xiangyang Liuji Airport,32.152222,112.291666
1806,XIC,Xichang Qingshan Airport,27.9891,102.183998
1807,XIL,Xilinhot Airport,43.91559982,115.9639969
1808,XNT,Xingtai Dalian Airport,36.8831,114.4293
1809,ACX,Xingyi Wanfenglin Airport,25.083423,104.960804
1810,WUT,Xinzhou Wutaishan Airport,38.597456,112.969173
1811,XUZ,Xuzhou Guanyin International Airport,34.059056,117.555278
1812,BYC,Yacuiba Airport,-21.96089935,-63.65169907
1813,KUM,Yakushima Airport,30.385599,130.658997
1814,YAK,Yakutat Airport,59.508717,-139.660435
1815,XMY,Yam Island Airport,-9.899187,142.774265
1816,ENY,Yan'an Nanniwan Airport,36.479413,109.464083
1817,YNZ,Yancheng Nanyang International Airport,33.425833,120.203056
1818,YNY,Yangyang International Airport,38.061298,128.669006
1819,YNJ,Yanji Chaoyangchuan Airport,42.88280106,129.451004
1820,YNT,Yantai Penglai International Airport,37.659724,120.978124
1821,YAP,Yap International Airport,9.49891,138.082993
1822,RSU,Yeosu Airport,34.84230042,127.6169968
1823,YLV,Yevlakh Airport,40.631901,47.141899
1824,YBP,Yibin Wuliangye Airport,28.858431,104.526157
1825,YIH,Yichang Sanxia Airport,30.554132,111.482563
1826,LDS,Yichun Lindu Airport,47.752056,129.019125
1827,YIC,Yichun Mingyueshan Airport,27.8025,114.3062
1828,INC,Yinchuan Hedong International Airport,38.322758,106.393214
1829,YKH,Yingkou Lanqi Airport,40.542524,122.3586
1830,YIN,Yining Airport,43.955799,81.330299
1831,YIW,Yiwu Airport,29.34469986,120.0319977
1832,YOL,Yola Airport,9.25755024,12.43039989
1833,OGN,Yonaguni Airport,24.467298,122.979827
1834,OKR,Yorke Island Airport,-9.752801,143.405673
1835,YQV,Yorkton Municipal Airport,51.26470184,-102.461998
1836,RNJ,Yoron Airport,27.044001,128.401993
1837,JOK,Yoshkar-Ola Airport,56.70059967,47.90470123
1838,UYN,Yulin Yuyang Airport,38.35971,109.590927
1839,YLX,Yulin Fumian Airport,22.438056,110.120833
1840,YCU,Yuncheng Zhangxiao Airport,35.116391,111.031389
1841,YUS,Yushu Batang Airport,32.836389,97.036389
1842,DEE,Yuzhno-Kurilsk Mendeleyevo Airport,43.961066,145.684977
1843,ACZ,Zabol Airport,31.098301,61.5439
1844,ZAD,Zadar Airport,44.108299,15.3467
1845,OZG,Zagora Airport,30.263858,-5.853341
1846,OZG,Zagora Airport,30.320299,-5.86667
1847,ZAG,Zagreb Airport,45.74290085,16.06879997
1848,ZLX,Zalingei Airport,12.9437,23.5631
1849,ZAM,Zamboanga International Airport,6.922420025,122.0599976
1850,JWN,Zanjan Airport,36.77370071,48.3594017
1851,ZAZ,Zaragoza Airport,41.666199,-1.04155
1852,ZAJ,Zaranj Airport,30.972222,61.865833
1853,ZAR,Zaria Airport,11.1302,7.68581
1854,IMO,Zemio Airport,5.002226,25.101857
1855,ZER,Ziro Airport,27.588301,93.828102
1856,DYG,Zhangjiajie Hehua International Airport,29.1028,110.443001
1857,ZQZ,Zhangjiakou Ningyuan Airport,40.738602,114.93
1858,YZY,Zhangye Ganzhou Airport,38.801899,100.675003
1859,ZAT,Zhaotong Airport,27.327549,103.75617
1860,CGO,Zhengzhou Xinzheng International Airport,34.526497,113.849165
1861,HJJ,Huaihua Zhijiang Airport,27.443087,109.704666
1862,ZIX,Zhigansk Airport,66.79650116,123.3610001
1863,PZH,Zhob Airport,31.35840034,69.46360016
1864,HSN,Zhoushan Putuoshan Airport,29.9342,122.362
1865,ZIG,Ziguinchor Airport,12.5556,-16.281799
1866,ZND,Zinder Airport,13.77900028,8.98375988
1867,ZYI,Zunyi Xinzhou Airport,27.5895,107.0007
1868,AAB,Arrabury Airport,-26.69639,141.048718
1869,ASD,Andros Town Airport,24.69790077,-77.79560089
1870,BBL,Ballera Airport,-27.405633,141.809458
1871,BDD,Badu Island Airport,-10.14955,142.173665
1872,BMP,Brampton Island Airport,-20.804633,149.279931
1873,BUC,Burketown Airport,-17.74860001,139.5339966
1874,BWB,Barrow Island Airport,-20.86440086,115.4059982
1875,BYP,Barimunya Airport,-22.6739006,119.1660004
1876,CBI,Cape Barren Island Airport,-40.39170074,148.0169983
1877,CNC,Coconut Island Airport,-10.05000019,143.0700073
1878,DEF,Dezful Airport,32.434399,48.397598
1879,DMD,Doomadgee Airport,-17.9403,138.822006
1880,GIC,Boigu Island Airport,-9.23278,142.218002
1881,GTS,The Granites Airport,-20.5483,130.347
1882,GYL,Argyle Airport,43.25419998,-73.47090149
1883,GYL,Argyle Airport,-16.6369,128.451004
1884,HGD,Hughenden Airport,-20.81500053,144.2250061
1885,HRI,Mattala Rajapaksa International Airport,6.284467,81.124128
1886,JCK,Julia Creek Airport,-20.66830063,141.7230072
1887,LEL,Lake Evella Airport,-12.49890041,135.8059998
1888,LLG,Chillagoe Airport,-17.138386,144.528494
1889,MMM,Middlemount Airport,-22.801444,148.706796
1890,MOO,Moomba Airport,-28.09939957,140.1970062
1891,OBF,Oberpfaffenhofen Airport,48.081402,11.2831
1892,ONS,Onslow Airport,-21.670161,115.114902
1893,OSO,Osborne Mine Airport,-22.08169937,140.5549927
1894,RAM,Ramingining Airport,-12.35639954,134.897995
1895,RVT,Ravensthorpe Airport,-33.79719925,120.2080002
1896,RVT,Ravensthorpe Airport,-33.539033,119.949613
1897,SLJ,Solomon Airport,-22.25677,117.850454
1898,SZW,Schwerin Parchim Airport,53.426998,11.7834
1899,TEF,Telfer Airport,-21.71500015,122.2289963
1900,TYM,Staniel Cay Airport,24.16909981,-76.43910217
1901,WLE,Miles Airport,37.704812,-87.158586
1902,WLE,Miles Airport,35.97891,-79.12715
1903,WLE,Miles Airport,-26.806447,150.168953
1904,BUU,Muara Bungo Airport,-1.1278,102.135
1905,CKW,Christmas Creek Airport,-22.3543,119.6426
1906,DDR,Xigaze Dingri Airport,28.604567,86.798
1907,DRV,Dharavandhoo Airport,5.1561,73.1302
1908,DZH,Dazhou Jinya Airport,31.048815,107.435646
1909,EHU,Ezhou Huahu Airport,30.341178,115.03926
1910,ETL,Svetlaya Airport,46.541704,138.321703
1911,FZL,Fuzuli International Airport,39.594578,47.196128
1912,GBW,Ginbata Airport,-22.5812,120.03553
1913,GDB,Gondia Airport,21.526817,80.290347
1914,GYZ,Gruyere Airport,-28.034548,123.81506
1915,HCZ,Chenzhou Beihu Airport,25.753419,112.845404
1916,HZA,Heze Mudan Airport,35.212972,115.736748
1917,JAW,Araripina Airport,-7.586417,-40.535431
1918,KKS,Kashan Airport,33.895302,51.577
1919,KXB,Sangia Nibandera Airport,-4.338158,121.524047
1920,NMF,Maafaru International Airport,5.818394,73.469181
1921,NPY,Mpanda Airport,-6.355374,31.084116
1922,OLX,Olkiombo Airport,-1.408586,35.110689
1923,PPJ,Pulau Panjang Airport,-5.644444,106.5625
1924,PXH,Prominent Hill Airport,-29.716,135.5244
1925,TFU,Chengdu Tianfu International Airport,30.31252,104.441284
1926,TMF,Thimarafushi Airport,2.211,73.1533
1927,UBN,Ulaanbaatar Chinggis Khaan International Airport,47.646916,106.819833
1928,USJ,Usharal Airport,46.190767,80.830922
1929,VBA,Ann Airport,19.769199,94.0261
1930,WLP,West Angelas Airport,-23.13555556,118.7072222
1931,WZA,Wa Airport,10.08269978,-2.507689953
1932,ZZE,Zangilan International Airport,39.11443,46.74392
1933,MTV,Mota Lava Airport,-13.66600037,167.7120056
1934,AAD,Adado Airport,6.095802,46.6375
1935,AFT,Afutara Aerodrome,-9.191388889,160.9486111
1936,AGJ,Aguni Airport,26.592755,127.240335
1937,JEJ,Jeh Airport,7.565350056,168.9620056
1938,AKI,Akiak Airport,60.9029007,-161.2310028
1939,AUK,Alakanuk Airport,62.68004227,-164.6599274
1940,AET,Allakaket Airport,66.55180359,-152.621994
1941,LTI,Altai Airport,46.37639999,96.22109985
1942,AMY,Ambatomainty Airport,-17.686667,45.623889
1943,AMV,Amderma Airport,69.76329803,61.5564003
1944,AEM,Amgu Airport,45.84126,137.673568
1945,YAA,Anahim Lake Airport,52.451501,-125.303776
1946,AUY,Aneityum Airport,-20.24920082,169.7709961
1947,ANS,Andahuaylas Airport,-13.70639992,-73.35040283
1948,AWD,Aniwa Airport,-19.2346,169.6009
1949,JVA,Ankavandra Airport,-18.80501,45.273467
1950,APK,Apataki Airport,-15.5736,-146.414993
1951,ACR,Araracuara Airport,-0.600854,-72.398011
1952,YAB,Arctic Bay Airport,73.006101,-85.04616
1953,AXK,Ataq Airport,14.5513,46.826199
1954,ATT,Atmautluak Airport,60.866699,-162.272996
1955,YAT,Attawapiskat Airport,52.92750168,-82.43190002
1956,AUO,Auburn University Regional Airport,32.615101,-85.433998
1957,YPJ,Aupaluk Airport,59.29669952,-69.59970093
1958,AUL,Aur Island Airport,8.145279884,171.1730042
1959,BGN,Belaya Gora Airport,68.556227,146.22784
1960,DBC,Baicheng Chang'an Airport,45.505278,123.019722
1961,BIB,Baidoa Airport,3.10192,43.627137
1962,BKM,Bakalalan Airport,3.973999977,115.6179962
1963,OPU,Balimo Airport,-8.050000191,142.9329987
1964,BKN,Balkanabat Airport,39.480598,54.366001
1965,BCA,Baracoa Airport,9.28474,-74.8461
1966,BBN,Bario Airport,3.734648,115.478548
1967,BSO,Basco Airport,20.4513,121.980003
1968,SUK,Sakkyryr Airport,67.792,130.394
1969,BZX,Bazhong Enyang Airport,31.73842,106.644872
1970,XBE,Bearskin Lake Airport,53.96559906,-91.02719879
1971,WBQ,Beaver Airport,66.36219788,-147.4069977
1972,BFU,Bengbu Airport,32.84773333,117.3202444
1973,BSP,Bensbach Airport,-8.858055556,141.2594444
1974,YBV,Berens River Airport,52.358898,-97.018303
1975,BIC,Big Creek Airport,16.519369,-88.407913
1976,BIC,Big Creek Airport,45.1332016,-115.3219986
